id,text
3830,"Bán nhà Trần Vỹ - Cầu Giấy, diện tích 56m2. 5 tầng, mặt tiền 4.5m, đường oto. Giá 9.3 tỷ.
+ Nhà nằm vị trí cách mặt phố gần, đường ô tô ra vào thoải mái. Trong nhà chủ để phía trước làm gara, ô tô vào ra rất tiện. Bãi gửi xe cách nhà 30m.
+ Nhà 2 thoáng trước, sau, chủ xây chắc chắn và tâm huyết để ở, nay có tuổi nên cần bán để lên chung cư.
Thiết kế:
+ Tầng 1: Gara ô tô, bếp, vệ sinh.
+ Tầng 2: Phòng khách, phòng ngủ, wc.
+ Tầng 3,4: Mỗi tầng 2 phòng ngủ, wc giữa.
+ Tầng 5: Phòng thờ, sân phơi.
+ Sổ đỏ chính chủ, pháp lý sạch đẹp.
+ LH: MRS LAN xem nhà miễn phí."
3831,"Bán nhà Cầu Giấy - Phố Mai Dịch - phân lô ô tô bàn cờ - gara ô tô - 51m2 5 tầng, giá chỉ 8.8 tỷ.
- Nhà dân xây kiên cố, tâm huyết, hiện đại. Thiết kế 2 giếng trời vượng khí thông thoáng khí trời.
- Khu vực phân lô dân trí cao, ngõ rộng thoáng, ô tô chạy vòng quanh, gần phố, ở cực sướng.
- Chủ nhà vợ giáo viên, chồng giám đốc doanh nghiệp lớn bán nhà chuyển về Vincom.
Pháp lý rõ ràng sổ đỏ chính chủ sẵn sàng giao dịch."
3832,"BÁN NHÀ PHỐ TÔ HIỆU - CẦU GIẤY - PHÂN LÔ - GARA Ô TÔ - VỈA HÈ - KINH DOANH- 55M - 5T - 14 TỶ
+ Vị trí đẹp, khu phân lô quân đội toàn quan chức cấp cao ở, dân trí cao, an ninh tốt.
+ Ngõ ô tô tránh, thông tứ tung.
+ Nhà xây dựng chắc chắn, kết cấu rất tốt, hiện đang để không, khách mua về lăn sơn qua là long lanh.
+ Thiết kế:
- T1: Gara, phòng nhỏ.
- T2: Phòng khách, bếp.
- T3,4: Mỗi tầng 2 phòng và wc.
- T5: Phòng thờ và sân phơi.
+ Sổ phân lô vuông đẹp, sẵn sàng giao dịch"
3833,"SIÊU PHẨM PHÁO ĐÀI LÁNG- NGÕ TO HƠN PHỐ - PHÂN LÔ Ô TÔ TRÁNH - KD ĐỈNH - 35M- 6T - 9,5 TỶ
Mô tả: Nhà bán nằm ở mặt ngõ to hơn phố, ô tô tránh, 6 tầng lừng lững, kinh doanh đỉnh.
Nhà 6 tầng:
- T1: kinh doanh, wc
- T2: 01 ngủ, bếp, wc
- T3: 01 ngủ, wc
- T4: 01 ngủ, wc
- T5: 01 ngủ, wc
- T6: phòng thờ, sân phơi
Gần Bệnh viện mắt Hà Nội, Bệnh viện Phụ Sản Hà Nội, Bệnh viện Nhi, Đại Học Luật, ĐH Ngoại Thương, HV Ngoại Giao, Hồ Ngọc Khánh.
- Sổ đỏ chính chủ, giao dịch ngay"
3834,"BÁN NHANH NHÀ ĐẸP ĐỨC GIANG - LONG BIÊN- KINH DOANH- Ô TÔ TRÁNH- 145M- 4T- MT9M- 14,5 TỶ
MÔ TẢ:
- nhà nằm ở vị trí trung tâm, mặt ngõ ô tô tránh, đi lại thuận tiện. xung quanh nhiều tiện ích: gần chợ, bệnh viện Đức Giang, trường học. vài bước ra phố lớn.
- Có thể ở kết hợp kinh doanh đa dạng. hiện tại chủ đang kinh doanh nhà hàng rất đông khách.
- Thiết kế hiện đại 4 tầng tổng 4 phòng ngủ rộng khép kín, với mặt tiền khủng nên phòng nào cũng thoáng sáng, đầy đủ công năng sửa dụng.
- Sổ đỏ chính chủ giao dịch ngay.
- LH: mrs Lan xem nhà và tư vấn trực tiếp"
3835,"BÁN NHÀ TÔ HIỆU - CG - LÔ GÓC - 7T THANG MÁY - KINH DOANH SẦM UẤT - Ô TÔ CHẠY VÒNG QUANH !!!
+ Vị trí nhà lô góc vài bước ra mặt phố Phạm Văn Đồng, ô tô chạy vòng quanh,
giao thông thuận tiện
+ Khu vực đông dân cư tiện ích đầy đủ nhà ngay sát Đại Học Ngoại Ngữ, Đại Học Quốc Gia Hà Nội.
+ Nhà lô góc hai mặt tiền.
+ Tầng một kinh doanh, gara ô tô.
+ Tầng 2, 3, 4 mỗi tầng một phòng khép kín.
+ Tầng 5, 6 mỗi tầng hai phòng khép kín.
+ Tầng 7 phòng thờ tum sân phơi.
+ Sổ đỏ vuông đẹp chính chủ sẵn sàng giao dịch."
3836,"BÁN NHÀ TRẦN QUỐC HOÀN - LÔ GÓC - 7T THANG MÁY - KINH DOANH SẦM UẤT - Ô TÔ CHẠY VÒNG QUANH !!!
+ Vị trí nhà lô góc vài bước ra mặt phố Phạm Văn Đồng, ô tô chạy vòng quanh,
giao thông thuận tiện
+ Khu vực đông dân cư tiện ích đầy đủ nhà ngay sát Đại Học Ngoại Ngữ, Đại Học Quốc Gia Hà Nội.
+ Nhà lô góc hai mặt tiền.
+ Tầng một kinh doanh, gara ô tô.
+ Tầng 2, 3, 4 mỗi tầng một phòng khép kín.
+ Tầng 5, 6 mỗi tầng hai phòng khép kín.
+ Tầng 7 phòng thờ tum sân phơi.
+ Sổ đỏ vuông đẹp chính chủ sẵn sàng giao dịch."
3837,"Trung Tâm Cầu Giấy - Tiện Ích Bạt Ngàn - Ở Sướng - Cách oto 20m - Kinh Doanh Nhỏ
Mô tả:
+ Nhà nằm trên ngõ 381 Nguyễn Khang nông, rộng, cách oto chưa đến 20m. vị trí cực tốt, thông sang Phố Thành Thái, ngõ trước nhà ba gác đi lại thoải mái. Kết hợp kinh doanh nhỏ lẻ được.
+ Nhà Thiết kế 4 tầng KCBT cực chắc chắn, chủ nhà xây dựng cực kỳ tâm huyết.
+ Tầng 1 Phòng khách, Bếp + WC
+ Tầng 2 + 3 mỗi tầng 2 PN rộng + WC.
+ Tầng 4 Phòng Thờ + Sân Phơi.
- Sổ đỏ chính chủ, giao dịch ngay"
3838,"CẦN BÁN GẤP NHÀ TRẦN QUỐC HOÀN- GẦN PHỐ- Ở NGAY- 46M- 4 TẦNG - MT 4M - GIÁ 4,1 TỶ
Ngày đăng: Hôm nay
Gia đình chuyển Chung cư càn bán căn nhà ở TRẦN QUỐC HOÀN
mô ta:
nhà có diện tích rộng, ở rất thoải mái, tràn ngập ánh sáng,
nhà nằm ở vị trí trung tâm Quận CẦU GIẤY, khu vực sầm uất, dân trí cao, an ninh tuyệt vời, thông ra đường trần thái tông, xuân thủy, cầu giấy, gần công viên cầu giấy, chợ dịch vọng, xung quanh nhiều trường liên cấp, đại học, học viện.
nhà được xây dựng 4 tầng khung cột chắc chắn, cẩn thận, móng có thể lên 6 tầng , hai bác chủ nhà đã có tuổi ở nhà này nuôi các con ăn học thành tài dều đã có nhà riêng,
liên hệ ms LAN xem nhà trực tiếp và hỗ chợ tìm nhà miễn phí 100%"
3839,"Đường ô tô tránh - ô tô vào nhà - kinh doanh - 9 phòng ngủ - thang máy âu châu.
Có thể kết hợp vừa ở vừa cho thuÊ.
+ Nhà đẹp, mới 6 tầng thang máy, thông các phố.
+ Thiết kế tầng 2 phòng, vệ sinh hiện đại.
+ Tầng 1: Để xe, 1 phòng khép kín.
+ Tầng: 2,3,4,5 mỗi tầng 2 phòng. Bếp đặt trên tầng 5.
+ Tầng 6: Phòng thờ, sân phơi.
+ Trung tâm phố đi lại thuận tiện.
Liên hệ em Thuỳ để được tư vấn về căn nhà cũng như những BĐS khác khu vực Cầu Giấy."
3840,"NHÀ ĐẸP CẦU GIẤY - NGÕ RỘNG - Ô TÔ 15M - VỊ TRÍ TRUNG TÂM - FULL NỘI THẤT - 47M -5T- 5,5 TỶ
Mô tả:
- Vị trí vô cùng đẹp, ngõ rộng, thông tứ tung, cách ô tô 15m
- Nhà thiết kêa hiện đại, công năng đầy đủ, phòng nào cũng có cửa sổ nên rất thoáng
- Chủ để lại toàn bộ nội thất cho khách mua
- Nhà có khoảng sân là 11m là sân nhưng toàn bộ nhà mình sử dụng để xe thoả mái
- Thiết kế:
+ Tầng 1: Sân để xe + P. khách + P.Ăn + Bếp + WC
+ Tầng 2,3,4: 1 PN + WC
+ Tầng 5: P. thờ + Sân phơi
- SĐCC, sẵn sàng giao dịch"
3841,"TRUNG TÂM CẦU GIẤY- LÔ GÓC - KINH DOANH ĐỈNH - Ô TÔ - NGÕ THÔNG - GẦN PHỐ- 58M- 4T- 8,8 TỶ
Vị trí đỉnh của đỉnh, trung tâm của trung tâm
Nhà nằm mặt ngõ 79, lô góc 2 thoáng, kinh doanh sầm uất, ngõ thông Nguyễn Khang.
+ Nhà chủ tự xây chắc chắn:
T1: Gia chủ đang Kinh doanh hiệu thuốc + Bếp
T2,3: Tầng 2 phòng + vệ sinh
T4: Phòng thờ + sân Phơi
+ Sổ vuông nét, sẵn sàng giao dịch."
3842,"BÁN GẤP NHÀ CẦU GIẤY - NGÕ THÔNG -GẦN PHỐ - NHÀ ĐẸP Ở LUÔN - 5M RA Ô TÔ - 42M - 4T- 6,9 TỶ
Mô tả
Nhà thiết kế 5 tầng, xây chắc chắn, hợp lý:
- Tầng 1 phòng khách, bếp, vs
- Tầng 2,3,4 mỗi tầng 2 ngủ, vệ sinh
- Tầng 5 phòng thờ, sân phơi
Vị trí siêu đẹp, ngõ thông thoáng, ô tô đỗ cách nhà 5m
Gần công viên, siêu thị, hồ tây, hồ hoàn kiếm, giao thông thuận tiện
Sổ đỏ chính chủ, sẵn sàng giao dịch."
3843,"Hồ Tùng Mậu, Cầu Giấy, Phường Mai Dịch, TP Hà Nội.
- Diện tích 50m2, mặt tiền rộng 5m, đường trước nhà rộng 7m, ô tô có thể vào nhà thoải mái.
- Nhà mới hoàn thiện, kết cấu nhà 5 tầng:
Tầng 1 bố trí rộng, đủ chỗ đỗ cho 2 xe ô tô và xe máy, kèm theo 1 nhà vệ sinh nhỏ.
Tầng 2 là khu vực của phòng khách và bếp được thiết kế khá hiện đại.
Tầng 3, 4 mỗi tầng gồm 2 phòng ngủ và 1 nhà vệ sinh, với ban công thoáng mát và tràn ngập ánh sáng.
tầng 5 phòng thờ, sân phơi
- Vị trí rất thuận tiện:
Chỉ mất 2 phút di chuyển ra đường Phạm Văn Đồng, Vành Đai 3, thuận tiện đi ra các khu trung tâm Cầu Giấy, Từ Liêm.
Các tiện ích xung quanh đầy đủ: Gần các trung tâm mua sắm lớn như MM Mega Market, IPH, gần siêu thị, chợ như chợ Đồng Xa, chợ Nhà Xanh, xung quanh nhiều trường học cấp 1,2,3 và trường đại học lớn,.
- Pháp lý rõ ràng, sổ đỏ chính chủ và đầy đủ giấy phép xây dựng.
- LH: MRS LAN xem nhà miễn phí"
3844,"NHÀ ĐEP CẦU GIẤY - 6 TẦNG THANG MÁY - MẶT NGÕ Ô TÔ KINH DOANH SẦM UẤT - 30M THẲNG RA PHỐ - 90M- 17 TỶ
Mô tả:
+ Vị trí quá đẹp ngay mặt ngõ ô tô, kinh doanh tấp nập đủ loại hình kinh doanh.
Cách mặt phố chỉ 30m đi thẳng ra phố.
+ Nhà xây tâm huyết KBT chắc chắn.
+ Thiết kế 6 tầng thang máy, mỗi tầng 2 phòng khép kín.
+ Sổ đỏ vuông vắn viên gạch, sẵn sàng giao dịch."
3845,"BÁN NHÀ CẦU GIẤY- LÔ GÓC 2 THOÁNG- 15M Ô TÔ TRÁNH- ĐẸP Ở NGAY- 50M - 5 TẦNG - 5,4 TỶ
Mô tả:
- ngõ to rộng thoáng, vài bước oto tránh thông sang ngõ 155 Cầu Giấy và Công viên Cầu Giấy
- Nhà xây chủ xây để ở nhưng vì ko ở hết nên quyết định bán. Thiết kế thông sàn cầu thang cuối, bên hông các phòng mở cửa sổ và nhà mình mở cửa bên hông từ tầng 1 :
+ Tầng 1 : Để xe + PK + Bếp + WC
+ Tầng 2,3,4 : 3 PN rộng + 3 WC
+ Tầng 5 : Phòng thờ + Sân phơi
- Sổ đỏ chính chủ, giao dịch ngay."
3846,"BÁN GẤP NHÀ PHẠM TUẤN TÀI- PHÂN LÔ- Ô TÔ TRÁNH- VỊ TRÍ TRUNG TÂM- 50M-5T- 11,5 TỶ
- Thiết kế:
+ Tầng 1: Gara + phòng khách + phòng bếp.
+ Tầng 2, 3, 4: Mỗi tầng 2 ngủ + Wc.
+ Tầng 5: Phòng thờ, sân phơi.
- Mô tả:
+ Nhà chủ xây tâm huyết, chắc chắn, 2 mặt thoáng trước - sau, vị trí an sinh tốt nhất quận Cầu Giấy, 15m ra mặt phố, xung quanh tiện ích ngập tràn.
+ Ngõ to rộng, phân lô bàn cờ thông Hoàng Quốc Việt - Phạm Tuấn Tài - Đặng Thuỳ Châm, trước nhà 2 ô tô tránh nhau, hàng xóm cán bộ trí thức."
3847,"BÁN NHÀ MẶT NGÕ CẦU GIẤY 55M 6TẦNG MT4M KINH DOANH Ô TÔ QUA NHÀ. GIÁ 10 TỶ
+ Diện tích 55m x 6 tầng, mặt tiền 4m, ô tô qua nhà. Kết hợp ở, kinh doanh hoặc cho thuê.
+ Thiết kế cầu thang giữa, tổng 6PN.
+ Vị trí nằm ngay mặt ngõ 68 Cầu Giấy, kinh doanh sầm uất ngày đêm, gần ngay Quận Uỷ Cầu Giấy, khu vực trung tâm."
3848,"BÁN NHÀ CẦU GIẤY - NGÕ RỘNG GẦN PHỐ- VỊ TRÍ TRUNG TÂM - FULL NỘI THẤT - 47M -5T- 5,5TỶ
Mô tả:
- Vị trí vô cùng đẹp, ngõ rộng, thông tứ tung, cách ô tô 15m
- Nhà thiết kêa hiện đại, công năng đầy đủ, phòng nào cũng có cửa sổ nên rất thoáng
- Chủ để lại toàn bộ nội thất cho khách mua
- Nhà có khoảng sân là 11m là sân nhưng toàn bộ nhà mình sử dụng để xe thoả mái
- Thiết kế:
+ Tầng 1: Sân để xe + P. khách + P.Ăn + Bếp + WC
+ Tầng 2,3,4: 1 PN + WC
+ Tầng 5: P. thờ + Sân phơi
- SĐCC, sẵn sàng giao dịch"
3849,"+ Bán nhà mặt ngõ Nguyễn Khánh Toàn, trung tâm Cầu Giấy, lô góc ô tô đỗ cửa, kinh doanh
diên tích 45m2, 5 tầng, mặt tiền 4.6m
+ Ngõ thông ra Nguyễn Văn Huyên, Dương Quảng Hàm, nhà gần ngay gần ngã tư Nguyễn Văn Huyên và Nguyễn Khánh Toàn. Khu vực kinh doanh sầm uất, ngõ rộng thông thoáng, dân trí cao đáng để sinh sống.
+ Xung quanh gần Trường, Chợ đầy đủ không thiếu thứ gì, 150 m ra công viên Nghĩa Đô.
+ Chủ nhà làm ăn rất có lộc nay đã thay nhà to hơn cần tiền muốn bán nhanh.
- Thiết kế: Nhà 5 tầng.
- Tầng 1: Gara + WC.
- Tầng 2: Khách + bếp.
- Tầng 3 - 4: Mỗi tầng 2 phòng ngủ.
- Tầng 5: Phòng thờ + sân phơi.
Sổ phân lô, sẵn sàng giao dịch."
3850,"BÁN NHÀ TÔ HIỆU -CẦU GIẤY - NGÕ THÔNG - KINH DOANH - Ô TÔ VÀO NHÀ - 36M- 6,29 TỶ
Vị trí ngõ thông sang dương quảng hàm, nhà mới, khu vực cầu giấy mua nhà phân khúc 6 tỷ oto vào nhà cực hiếm.
Nhà thiết kế 5 tầng có thể ở kết hợp kinh doanh.
- tầng 1: bếp, kinh doanh hoặc để xe
- từ tầng 2,3,4: mỗi tầng phòng ngủ rộng rãi + wc
- tầng 5: phòng thờ, sân phơi
SỔ ĐỎ CHÍNH CHỦ SẴN SÀNG GIAO DỊCH."
3851,"NHÀ ĐẸP CẦU GIẤY - Ở NGAY - 2 THOÁNG - MẶT NGÕ - Ô TÔ - KINH DOANH - SÁT PHỐ - 55M- 4 TẦNG- 9,5 TỶ.
Mô tả :
+ Khu vực ngõ trước nhà rất đẹp, dân trí cao và an ninh cực tốt.
+ Nhà được gia chủ chăm chút với thiết kế rất đẹp cùng 2 thoáng trước sau, tạo cho ngôi nhà 1 không gian rất ấm cúng.
+ Thiết kế :
- Tầng 1 : Để xe + Khách + Bếp + vệ sinh
- Tầng 2.3 : Mỗi tầng 2 phòng + vệ sinh
- Tầng 4 : Phòng thờ + sân phơi.
+ Sổ đỏ đẹp, giao dịch ngay"
3852,"BÁN NHÀ TRẦN QUỐC HOÀN- LÔ GÓC 3 THOÁNG - PHÂN LÔ Ô TÔ TRÁNH - KINH DOANH- 46M - 4T- 11,9 TỶ
+ Vị trí cực đẹp, nằm trong khu phân lô VIP, ô tô tránh, kinh doanh, lô góc 3 mặt thoáng vĩnh viễn, 2 mặt tiền,cách 1 nhà ra phố, khu vực dân trí cao, trung tâm Cầu Giấy, giao thông di chuyển thuận tiện.
+ Thiết kế xây 4 tầng đã lâu nhưng KCBT chắc chắn, chỉ cần vài thùng sơn là lại mới đẹp long lanh, phòng nào cũng có cửa sổ đón ánh sáng tự nhiên.
Tầng 1: Phòng khách, bếp, vệ sinh.
Tầng 2, 3: Mỗi tầng 2 phòng + vệ sinh.
Tầng 4: Phòng thờ, sân phơi.
+ Sổ đỏ phân lô vuông đẹp, sẵn sàng giao dịch"
3853,"- Nhà mặt ngõ Trần Quốc Hoàn, Cầu Giấy. Vị trí kinh doanh sầm uất, nhà ngay sau cổng phụ khu kí túc xá trường DHSP, kinh doanh ngày đêm sinh viên đông đúc. ở kết hợp kinh doanh đa dạng.
- Ngõ thông tứ tung, trước nhà oto đỗ thoải mái.
- Thiết kế:
+ Tầng 1 thông sàn kinh doanh, wc.
+ Tầng 2,3 mỗi tầng 2 phòng, wc giữa.
+ Tầng 4: Phòng thờ sân phơi
- Sổ đỏ vuông đẹp giao dịch ngay"
3854,"NHỈNH 5 TỶ CÓ NHÀ 6 TẦNG THANG MÁY PHỐ DUY TÂN - CG - SIÊU ĐẸP - GẦN PHỐ - 35M - MT 6M
Mô tả:
- Vị trí đẹp trung tâm Cầu Giấy nhà lô góc 6 tầng thang máy chạy vù vù .xung quang là tổ hợp tác trường Đại Học lớn như Báo Chí, Sư Phạm, Quốc Gia, Thương Mại.
Thiết kế :
+ Tầng 1 để xe .
+ Tầng 2,3,4,5 mỗi tầng 1 phòng.
+ Tầng 6 phòng bếp + sân phơi.
- Sổ đỏ đẹp chính chủ sẵn sàng giao dịch"
3855,"SIÊU HIẾM TRẦN QUỐC VƯỢNG - 6 TẦNG THANG MÁY - GẦN PHỐ - NHÀ ĐẸP - 35M - 5,5 TỶ
Mô tả: (ẢNH THẬT)
- Vị trí đẹp trung tâm Cầu Giấy nhà lô góc 6 tầng thang máy chạy vù vù .xung quang là tổ hợp tác trường Đại Học lớn như Báo Chí, Sư Phạm, Quốc Gia, Thương Mại.
Thiết kế :
+ Tầng 1 để xe .
+ Tầng 2,3,4,5 mỗi tầng 1 phòng.
+ Tầng 6 phòng bếp + sân phơi.
- Trong tầm tài chính 5 tỷ nhà có thang máy là cực hiếm .
- Sổ đỏ đẹp chính chủ sẵn sàng giao dịch"
3856,"CẦN BÁN GẤP NHÀ PHAMH TUẤN TÀI- PHÂN LÔ CÁN BỘ- Ô TÔ ĐỖ CỬA- AN SINH ĐẲNG CẤP- 50M- 5 TẦNG- MT4,5M- 7 TỶ
Mô tả
- Vị trí đắc địa trung tâm Cầu Giấy, khu vip hàng xóm toàn cán bộ , nhà 2 mặt ngõ ô tô, thoáng trước sau.
- Chủ nhà tự tay xây dựng tâm huyết cực kỳ chắc chắn chưa một vết nứt , nội thất toàn gỗ lim sịn sò.
Thiết kế :
+ Tầng 1 : phòng khách+ bếp .
+ Tầng 2,3 : mỗi tầng 2 phòng +WC.
+ Tầng 4: Phòng thờ sân phơi.
+ Tầng 5: Tum để đồ.
- Sổ đỏ chính chủ vuông vắn không lỗi phong thủy, giao dịch ngay.
LIÊN HỆ: MS Thuỳ xem nhà miễn phí"
3857,"SIÊU PHẨM NHÀ CẦU GIẤY - Ô TÔ QUA NHÀ - KINH DOANH SẦM UẤT - 55M- 6 TẦNG - 10 TỶ
+ Vị trí nằm ngay mặt ngõ 68 Cầu Giấy huyền thoại, kinh doanh sầm uất ngày đêm, gần ngay Quận Uỷ Cầu Giấy, khu vực trung tâm, ở, kinh doanh hoặc cho thuê đều tuyệt vời.
+ Thiết kế 6 tầng, tổng 6 phòng khép kín.
+ Sổ đỏ vuông vắn, sẵn sàng giao dịch."
3858,"BÁN NHÀ QUAN HOA- NGÕ THÔNG - KINH DOANH NHỎ - CÁCH MẶT PHỐ 20M - THOÁNG 2 MẶT TRƯỚC SAU
Mô tả:
Vị trí: Nhà cách mặt phố Quan Hoa 20m, thông sang ngõ 68 Cầu Giấy, ngõ trước nhà rộng 2m không phải rẽ ngoặt nào, ngõ nhiều hộ kinh doanh, nhà mình bán kinh doanh nhỏ kiểu tạp hoá, giặt là thoải mái.
Nhà thiết kế 4 tầng cầu thang giữa, tầng 2 phòng, sau nhà khe thoáng 1.2m, trước nhà có khoảng sân nhỏ để xe. Ánh sáng tự nhiên ngập tràn.
Mặt phố Quan Hoa là bãi gửi xe nên cực tiện.
Sổ cất két sẵn sàng giao dịch."
3859,"BÁN NHÀ PHỐ CẦU GIẤY - NHÀ ĐẸP Ở NGAY - AN SINH ĐỈNH- GẦN PHỐ - 40M - 5T - 5,3 TỶ
+ Vị trí trung tâm, ngõ thông tứ phía, gần hồ, gần nhiều trường học các cấp, tiện ích xung quanh bạt ngàn không thiếu thứ gì, khu vực dân trí cao, an sinh tốt, giao thông đi lại vô cùng thuận tiện.
+ Thiết kế 5 tầng mới đẹp, chắc chắn, hiện đại.
Tầng 1: Phòng khách, bếp, vệ sinh.
Tầng 2, 3, 4: Mỗi tầng 1 phòng rộng + vệ sinh.
Tầng 5: Phòng thờ, sân phơi rộng.
+ Sổ đỏ vuông vắn, cất két sẵn sàng giao dịch."
3860,"Bán Gấp nhà Phố Nguyễn Hoàng,Quận Nam Từ Liêm,50m2 x 5T.mt:4m,giá 5,2 tỷ.
+ Vị trí:Trung tâm Quận Nam Tử Liêm, gần Trường ĐH Thương Mại, KĐT HDMon City,công viên hồ điều hoà Mai Dịch,truyền hình ANTV.
+ Tiện ích:Gần chợ,trường thcs Mai Dịch, bệnh viện 198, viện Y Học Cổ Truyền,Sân Vận Động Quốc Gia.
+ Giao Thông:Nối đường Hồ Tùng Mậu, đường Lê Đức Thọ, Đường Nguyễn Hoàng, Trần Bình, Phạm Hùng.
+ Nhà xây dựng chắc chắn,cầu thang giữa,2 phòng hai bên, tổng 5 phòng ngủ,1 phòng khách và 1 bếp,1 phòng thờ, sân phơi, nhà thoáng sáng, mát mẻ,nhà toàn đồ gỗ bằng lim và pơmu,nhà của quan chức bán mua biệt thự,khách mua về chỉ việc ở ngay, nhà có sân đỗ oto.
+ Pháp Lý: Sổ đỏ chính chủ, vuông vắn sẵn sàng giao dịch ngay."
3861,"Cần Bán Nhà - Phạm Văn Đồng - Bắc Từ Liêm - 45m2 x 5T - Mt 4m - Giá: 5tỷ
+ Vị trí nhà cách Công Viên Hòa Bình 250m, ngõ rộng 4m, Ô Tô đỗ cổng, gần bãi gửi xe.
+ Nhà xây khung cột chắc chắn, còn mới đẹp chỉ việc về ở luôn.
+Thiết kế: 5 tầng cầu thang giữa, gồm  4 phòng ngủ, 4 Wc.
+ Gần trường học các cấp, Bệnh Viện, Chợ, TTTM, Công ViênGiao thông kết nối thuận tiện.
+ Khu vực ổn định, an ninh tốt, dân trí văn minh.
+ Sổ đỏ chính chủ, pháp lý chuẩn."
3862,"Bán nhà Cầu Giấy - Phố Mai Dịch - phân lô ô tô bàn cờ - gara ô tô - 51m2 5 tầng, giá chỉ 8.8 tỷ
- Nhà nằm trên phố Mai Dịch thông các phố Phạm Thận Duật, Trần Vỹ, Hồ Tùng Mậu, Phạm Văn Đồng.
- Nhà dân xây kiên cố, tâm huyết, hiện đại. Thiết kế 2 giếng trời vượng khí thông thoáng khí trời.
- Khu vực phân lô dân trí cao, ngõ rộng thoáng, ô tô chạy vòng quanh, gần phố, ở cực sướng.
- Chủ nhà vợ giáo viên, chồng giám đốc doanh nghiệp lớn bán nhà chuyển về Vincom.
- Sổ đỏ chính chủ, sẵn sàng giao dịch."
